id,availablecar,availablemotor,update_time
TPE1027,13,46,Mon Jan 19 04:41:00 CST 2026
TPE1032,273,-9,Mon Jan 19 04:41:00 CST 2026
TPE1038,71,-9,Mon Jan 19 04:41:00 CST 2026
TPE1039,66,21,Mon Jan 19 04:41:00 CST 2026
TPE1040,40,-9,Mon Jan 19 04:41:00 CST 2026
TPE1041,16,-9,Mon Jan 19 04:41:00 CST 2026
TPE1042,45,24,Mon Jan 19 04:41:00 CST 2026
TPE1046,131,96,Mon Jan 19 04:41:00 CST 2026
TPE1048,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1049,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1050,0,188,Mon Jan 19 04:41:00 CST 2026
TPE1053,77,126,Mon Jan 19 04:41:00 CST 2026
TPE1054,126,0,Mon Jan 19 04:41:00 CST 2026
TPE1055,184,413,Mon Jan 19 04:41:00 CST 2026
TPE1056,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1060,16,41,Mon Jan 19 04:41:00 CST 2026
TPE1061,10,-9,Mon Jan 19 04:41:00 CST 2026
TPE1067,13,-9,Mon Jan 19 04:41:00 CST 2026
TPE1073,2,-9,Mon Jan 19 04:41:00 CST 2026
TPE1077,129,-9,Mon Jan 19 04:41:00 CST 2026
TPE1081,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1082,0,142,Mon Jan 19 04:41:00 CST 2026
TPE1091,0,145,Mon Jan 19 04:41:00 CST 2026
TPE1092,0,0,Mon Jan 19 04:41:00 CST 2026
TPE1094,111,-9,Mon Jan 19 04:41:00 CST 2026
TPE1095,70,-9,Mon Jan 19 04:41:00 CST 2026
TPE1099,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1102,0,4,Mon Jan 19 04:41:00 CST 2026
TPE1108,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1110,2,-9,Mon Jan 19 04:41:00 CST 2026
TPE1119,12,-9,Mon Jan 19 04:41:00 CST 2026
TPE1121,0,-9,Mon Jan 19 04:41:00 CST 2026
TPE1123,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1137,1,0,Mon Jan 19 04:41:00 CST 2026
TPE1142,14,0,Mon Jan 19 04:41:00 CST 2026
TPE1146,105,-9,Mon Jan 19 04:41:00 CST 2026
TPE1148,21,59,Mon Jan 19 04:41:00 CST 2026
TPE1149,11,0,Mon Jan 19 04:41:00 CST 2026
TPE1150,32,0,Mon Jan 19 04:41:00 CST 2026
TPE1151,478,0,Mon Jan 19 04:41:00 CST 2026
TPE1160,0,-9,Mon Jan 19 04:41:00 CST 2026
TPE1162,11,-9,Mon Jan 19 04:41:00 CST 2026
TPE1164,57,73,Mon Jan 19 04:41:00 CST 2026
TPE1166,48,-9,Mon Jan 19 04:41:00 CST 2026
TPE1167,33,-9,Mon Jan 19 04:41:00 CST 2026
TPE1171,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1172,8,-9,Mon Jan 19 04:41:00 CST 2026
TPE1176,55,2,Mon Jan 19 04:41:00 CST 2026
TPE1180,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1182,223,190,Mon Jan 19 04:41:00 CST 2026
TPE1188,30,-9,Mon Jan 19 04:41:00 CST 2026
TPE1195,374,324,Mon Jan 19 04:41:00 CST 2026
TPE1206,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1227,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1238,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1239,0,34,Mon Jan 19 04:41:00 CST 2026
TPE1243,16,22,Mon Jan 19 04:41:00 CST 2026
TPE1249,17,-9,Mon Jan 19 04:41:00 CST 2026
TPE1257,69,0,Mon Jan 19 04:41:00 CST 2026
TPE1258,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1264,26,-9,Mon Jan 19 04:41:00 CST 2026
TPE1265,31,0,Mon Jan 19 04:41:00 CST 2026
TPE1267,9,0,Mon Jan 19 04:41:00 CST 2026
TPE1280,-9,670,Mon Jan 19 04:41:00 CST 2026
TPE1281,40,-9,Mon Jan 19 04:41:00 CST 2026
TPE1292,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1297,4,-9,Mon Jan 19 04:41:00 CST 2026
TPE1308,108,-9,Mon Jan 19 04:41:00 CST 2026
TPE1315,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1316,40,-9,Mon Jan 19 04:41:00 CST 2026
TPE1323,23,113,Mon Jan 19 04:41:00 CST 2026
TPE1324,-9,0,Mon Jan 19 04:41:00 CST 2026
TPE1325,5,-9,Mon Jan 19 04:41:00 CST 2026
TPE1327,82,-9,Mon Jan 19 04:41:00 CST 2026
TPE1329,11,-9,Mon Jan 19 04:41:00 CST 2026
TPE1330,33,-9,Mon Jan 19 04:41:00 CST 2026
TPE1331,596,95,Mon Jan 19 04:41:00 CST 2026
TPE1333,61,98,Mon Jan 19 04:41:00 CST 2026
TPE1334,21,29,Mon Jan 19 04:41:00 CST 2026
TPE1336,5,0,Mon Jan 19 04:41:00 CST 2026
TPE1339,0,-9,Mon Jan 19 04:41:00 CST 2026
TPE1346,7,-9,Mon Jan 19 04:41:00 CST 2026
TPE1348,4,-9,Mon Jan 19 04:41:00 CST 2026
TPE1350,-9,0,Mon Jan 19 04:41:00 CST 2026
TPE1354,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1365,94,-9,Mon Jan 19 04:41:00 CST 2026
TPE1367,6,-9,Mon Jan 19 04:41:00 CST 2026
TPE1368,8,-9,Mon Jan 19 04:41:00 CST 2026
TPE1375,12,-9,Mon Jan 19 04:41:00 CST 2026
TPE1376,0,-9,Mon Jan 19 04:41:00 CST 2026
TPE1380,15,-9,Mon Jan 19 04:41:00 CST 2026
TPE1383,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1384,64,-9,Mon Jan 19 04:41:00 CST 2026
TPE1388,153,146,Mon Jan 19 04:41:00 CST 2026
TPE1393,0,-9,Mon Jan 19 04:41:00 CST 2026
TPE1395,0,32,Mon Jan 19 04:41:00 CST 2026
TPE1399,8,24,Mon Jan 19 04:41:00 CST 2026
TPE1400,150,128,Mon Jan 19 04:41:00 CST 2026
TPE1401,43,-9,Mon Jan 19 04:41:00 CST 2026
TPE1402,12,68,Mon Jan 19 04:41:00 CST 2026
TPE1403,18,65,Mon Jan 19 04:41:00 CST 2026
TPE1404,5,-9,Mon Jan 19 04:41:00 CST 2026
TPE1411,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1417,9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1423,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1425,157,256,Mon Jan 19 04:41:00 CST 2026
TPE1426,6,-9,Mon Jan 19 04:41:00 CST 2026
TPE1431,42,-9,Mon Jan 19 04:41:00 CST 2026
TPE1435,58,-9,Mon Jan 19 04:41:00 CST 2026
TPE1445,10,-9,Mon Jan 19 04:41:00 CST 2026
TPE1446,47,-9,Mon Jan 19 04:41:00 CST 2026
TPE1447,133,-9,Mon Jan 19 04:41:00 CST 2026
TPE1451,0,34,Mon Jan 19 04:41:00 CST 2026
TPE1452,27,-9,Mon Jan 19 04:41:00 CST 2026
TPE1459,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1463,9,0,Mon Jan 19 04:41:00 CST 2026
TPE1472,2,2,Mon Jan 19 04:41:00 CST 2026
TPE1473,5,-9,Mon Jan 19 04:41:00 CST 2026
TPE1476,100,0,Mon Jan 19 04:41:00 CST 2026
TPE1477,4,-9,Mon Jan 19 04:41:00 CST 2026
TPE1486,40,-9,Mon Jan 19 04:41:00 CST 2026
TPE1488,5,5,Mon Jan 19 04:41:00 CST 2026
TPE1495,30,-9,Mon Jan 19 04:41:00 CST 2026
TPE1496,12,-9,Mon Jan 19 04:41:00 CST 2026
TPE1497,17,-9,Mon Jan 19 04:41:00 CST 2026
TPE1503,2,-9,Mon Jan 19 04:41:00 CST 2026
TPE1504,0,-9,Mon Jan 19 04:41:00 CST 2026
TPE1505,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1507,12,-9,Mon Jan 19 04:41:00 CST 2026
TPE1519,74,669,Mon Jan 19 04:41:00 CST 2026
TPE1520,20,237,Mon Jan 19 04:41:00 CST 2026
TPE1537,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1538,8,-9,Mon Jan 19 04:41:00 CST 2026
TPE1544,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1548,177,-9,Mon Jan 19 04:41:00 CST 2026
TPE1550,12,12,Mon Jan 19 04:41:00 CST 2026
TPE1552,2,-9,Mon Jan 19 04:41:00 CST 2026
TPE1560,36,-9,Mon Jan 19 04:41:00 CST 2026
TPE1561,0,-9,Mon Jan 19 04:41:00 CST 2026
TPE1562,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1565,22,-9,Mon Jan 19 04:41:00 CST 2026
TPE1578,130,0,Mon Jan 19 04:41:00 CST 2026
TPE1581,493,-9,Mon Jan 19 04:41:00 CST 2026
TPE1585,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1589,9,113,Mon Jan 19 04:41:00 CST 2026
TPE1595,16,-9,Mon Jan 19 04:41:00 CST 2026
TPE1598,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1599,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1600,15,2,Mon Jan 19 04:41:00 CST 2026
TPE1602,10,22,Mon Jan 19 04:41:00 CST 2026
TPE1604,28,105,Mon Jan 19 04:41:00 CST 2026
TPE1620,142,-9,Mon Jan 19 04:41:00 CST 2026
TPE1622,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1623,0,166,Mon Jan 19 04:41:00 CST 2026
TPE1624,27,-9,Mon Jan 19 04:41:00 CST 2026
TPE1626,7,-9,Mon Jan 19 04:41:00 CST 2026
TPE1634,17,-9,Mon Jan 19 04:41:00 CST 2026
TPE1641,21,-9,Mon Jan 19 04:41:00 CST 2026
TPE1642,38,-9,Mon Jan 19 04:41:00 CST 2026
TPE1648,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1650,13,173,Mon Jan 19 04:41:00 CST 2026
TPE1661,1233,3700,Mon Jan 19 04:41:00 CST 2026
TPE1667,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1674,20,-9,Mon Jan 19 04:41:00 CST 2026
TPE1675,41,0,Mon Jan 19 04:41:00 CST 2026
TPE1676,34,53,Mon Jan 19 04:41:00 CST 2026
TPE1683,2,-9,Mon Jan 19 04:41:00 CST 2026
TPE1686,66,-9,Mon Jan 19 04:41:00 CST 2026
TPE1688,12,-9,Mon Jan 19 04:41:00 CST 2026
TPE1690,0,-9,Mon Jan 19 04:41:00 CST 2026
TPE1693,12,-9,Mon Jan 19 04:41:00 CST 2026
TPE1695,10,-9,Mon Jan 19 04:41:00 CST 2026
TPE1698,11,-9,Mon Jan 19 04:41:00 CST 2026
TPE1702,6,-9,Mon Jan 19 04:41:00 CST 2026
TPE1708,0,2,Mon Jan 19 04:41:00 CST 2026
TPE1715,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1716,16,-9,Mon Jan 19 04:41:00 CST 2026
TPE1717,3,0,Mon Jan 19 04:41:00 CST 2026
TPE1722,15,0,Mon Jan 19 04:41:00 CST 2026
TPE1726,61,47,Mon Jan 19 04:41:00 CST 2026
TPE1733,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1734,53,0,Mon Jan 19 04:41:00 CST 2026
TPE1736,26,0,Mon Jan 19 04:41:00 CST 2026
TPE1742,37,22,Mon Jan 19 04:41:00 CST 2026
TPE1751,7,-9,Mon Jan 19 04:41:00 CST 2026
TPE1756,59,-9,Mon Jan 19 04:41:00 CST 2026
TPE1759,7,-9,Mon Jan 19 04:41:00 CST 2026
TPE1761,5,-9,Mon Jan 19 04:41:00 CST 2026
TPE1767,6,90,Mon Jan 19 04:41:00 CST 2026
TPE1769,100,94,Mon Jan 19 04:41:00 CST 2026
TPE1772,16,-9,Mon Jan 19 04:41:00 CST 2026
TPE1773,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1777,101,346,Mon Jan 19 04:41:00 CST 2026
TPE1782,3,-9,Mon Jan 19 04:41:00 CST 2026
TPE1783,5,0,Mon Jan 19 04:41:00 CST 2026
TPE1785,18,235,Mon Jan 19 04:41:00 CST 2026
TPE1787,0,-9,Mon Jan 19 04:41:00 CST 2026
TPE1788,12,-9,Mon Jan 19 04:41:00 CST 2026
TPE1790,32,-9,Mon Jan 19 04:41:00 CST 2026
TPE1792,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1793,76,32,Mon Jan 19 04:41:00 CST 2026
TPE1795,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1805,37,0,Mon Jan 19 04:41:00 CST 2026
TPE1807,31,191,Mon Jan 19 04:41:00 CST 2026
TPE1809,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1813,1870,1441,Mon Jan 19 04:41:00 CST 2026
TPE1818,59,-9,Mon Jan 19 04:41:00 CST 2026
TPE1820,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1821,8,-9,Mon Jan 19 04:41:00 CST 2026
TPE1824,9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1829,74,-9,Mon Jan 19 04:41:00 CST 2026
TPE1847,0,2,Mon Jan 19 04:41:00 CST 2026
TPE1859,13,-9,Mon Jan 19 04:41:00 CST 2026
TPE1864,51,49,Mon Jan 19 04:41:00 CST 2026
TPE1866,6,-9,Mon Jan 19 04:41:00 CST 2026
TPE1868,-9,-9,Mon Jan 19 04:41:00 CST 2026
TPE1870,50,210,Mon Jan 19 04:41:00 CST 2026
TPE1873,6,-9,Mon Jan 19 04:41:00 CST 2026
TPE1875,0,0,Mon Jan 19 04:41:00 CST 2026
TPE1876,56,426,Mon Jan 19 04:41:00 CST 2026
TPE1882,2,-9,Mon Jan 19 04:41:00 CST 2026
TPE1884,76,83,Mon Jan 19 04:41:00 CST 2026
TPE1888,50,136,Mon Jan 19 04:41:00 CST 2026
TPE1889,329,17,Mon Jan 19 04:41:00 CST 2026
TPE1894,58,-9,Mon Jan 19 04:41:00 CST 2026
TPE1897,101,26,Mon Jan 19 04:41:00 CST 2026
TPE0002,284,-9,Mon Jan 19 05:21:00 CST 2026
TPE0003,106,-9,Mon Jan 19 05:21:00 CST 2026
TPE0005,1283,0,Mon Jan 19 05:21:00 CST 2026
TPE0006,436,1437,Mon Jan 19 05:21:00 CST 2026
TPE0007,77,-9,Mon Jan 19 05:21:00 CST 2026
TPE0008,60,-9,Mon Jan 19 05:21:00 CST 2026
TPE0009,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0010,785,0,Mon Jan 19 05:21:00 CST 2026
TPE0011,330,-9,Mon Jan 19 05:21:00 CST 2026
TPE0014,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0015,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0020,63,0,Mon Jan 19 05:21:00 CST 2026
TPE0022,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0033,258,0,Mon Jan 19 05:21:00 CST 2026
TPE0038,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0040,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0046,92,-9,Mon Jan 19 05:21:00 CST 2026
TPE0049,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0050,278,-9,Mon Jan 19 05:21:00 CST 2026
TPE0051,184,283,Mon Jan 19 05:21:00 CST 2026
TPE0054,27,-9,Mon Jan 19 05:21:00 CST 2026
TPE0056,53,-9,Mon Jan 19 05:21:00 CST 2026
TPE0058,215,-9,Mon Jan 19 05:21:00 CST 2026
TPE0061,286,-9,Mon Jan 19 05:21:00 CST 2026
TPE0062,86,-9,Mon Jan 19 05:21:00 CST 2026
TPE0065,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0066,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0067,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0068,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0069,50,-9,Mon Jan 19 05:21:00 CST 2026
TPE0070,428,-9,Mon Jan 19 05:21:00 CST 2026
TPE0072,109,-9,Mon Jan 19 05:21:00 CST 2026
TPE0073,507,-9,Mon Jan 19 05:21:00 CST 2026
TPE0075,47,-9,Mon Jan 19 05:21:00 CST 2026
TPE0080,22,-9,Mon Jan 19 05:21:00 CST 2026
TPE0082,43,0,Mon Jan 19 05:21:00 CST 2026
TPE0084,132,-9,Mon Jan 19 05:21:00 CST 2026
TPE0085,58,99,Mon Jan 19 05:21:00 CST 2026
TPE0086,25,-9,Mon Jan 19 05:21:00 CST 2026
TPE0089,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0091,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0092,13,-9,Mon Jan 19 05:21:00 CST 2026
TPE0094,9,0,Mon Jan 19 05:21:00 CST 2026
TPE0095,336,197,Mon Jan 19 05:21:00 CST 2026
TPE0096,851,1743,Mon Jan 19 05:21:00 CST 2026
TPE0097,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0098,148,-9,Mon Jan 19 05:21:00 CST 2026
TPE0099,124,-9,Mon Jan 19 05:21:00 CST 2026
TPE0100,240,-9,Mon Jan 19 05:21:00 CST 2026
TPE0101,194,-9,Mon Jan 19 05:21:00 CST 2026
TPE0102,14,0,Mon Jan 19 05:21:00 CST 2026
TPE0103,30,-9,Mon Jan 19 05:21:00 CST 2026
TPE0104,17,-9,Mon Jan 19 05:21:00 CST 2026
TPE0106,33,-9,Mon Jan 19 05:21:00 CST 2026
TPE0108,139,-9,Mon Jan 19 05:21:00 CST 2026
TPE0109,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0110,390,-9,Mon Jan 19 05:21:00 CST 2026
TPE0114,15,-9,Mon Jan 19 05:21:00 CST 2026
TPE0115,32,0,Mon Jan 19 05:21:00 CST 2026
TPE0116,140,-9,Mon Jan 19 05:21:00 CST 2026
TPE0117,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0118,33,0,Mon Jan 19 05:21:00 CST 2026
TPE0120,67,0,Mon Jan 19 05:21:00 CST 2026
TPE0122,52,0,Mon Jan 19 05:21:00 CST 2026
TPE0123,40,-9,Mon Jan 19 05:21:00 CST 2026
TPE0125,44,0,Mon Jan 19 05:21:00 CST 2026
TPE0126,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0127,33,-9,Mon Jan 19 05:21:00 CST 2026
TPE0128,10,-9,Mon Jan 19 05:21:00 CST 2026
TPE0129,60,0,Mon Jan 19 05:21:00 CST 2026
TPE0130,246,0,Mon Jan 19 05:21:00 CST 2026
TPE0134,27,0,Mon Jan 19 05:21:00 CST 2026
TPE0136,62,100,Mon Jan 19 05:21:00 CST 2026
TPE0137,85,190,Mon Jan 19 05:21:00 CST 2026
TPE0138,10,-9,Mon Jan 19 05:21:00 CST 2026
TPE0139,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0140,45,-9,Mon Jan 19 05:21:00 CST 2026
TPE0142,17,0,Mon Jan 19 05:21:00 CST 2026
TPE0144,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0145,157,284,Mon Jan 19 05:21:00 CST 2026
TPE0147,34,-9,Mon Jan 19 05:21:00 CST 2026
TPE0148,27,-9,Mon Jan 19 05:21:00 CST 2026
TPE0150,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0151,87,-9,Mon Jan 19 05:21:00 CST 2026
TPE0152,4,-9,Mon Jan 19 05:21:00 CST 2026
TPE0153,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0154,52,-9,Mon Jan 19 05:21:00 CST 2026
TPE0156,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0157,25,-9,Mon Jan 19 05:21:00 CST 2026
TPE0158,49,0,Mon Jan 19 05:21:00 CST 2026
TPE0160,67,0,Mon Jan 19 05:21:00 CST 2026
TPE0161,55,-9,Mon Jan 19 05:21:00 CST 2026
TPE0162,6,0,Mon Jan 19 05:21:00 CST 2026
TPE0164,36,-9,Mon Jan 19 05:21:00 CST 2026
TPE0169,40,-9,Mon Jan 19 05:21:00 CST 2026
TPE0170,28,-9,Mon Jan 19 05:21:00 CST 2026
TPE0176,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0177,32,-9,Mon Jan 19 05:21:00 CST 2026
TPE0178,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0181,78,87,Mon Jan 19 05:21:00 CST 2026
TPE0182,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0183,24,-9,Mon Jan 19 05:21:00 CST 2026
TPE0184,22,-9,Mon Jan 19 05:21:00 CST 2026
TPE0187,17,-9,Mon Jan 19 05:21:00 CST 2026
TPE0192,13,0,Mon Jan 19 05:21:00 CST 2026
TPE0201U01,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0201U02,313,-9,Mon Jan 19 05:21:00 CST 2026
TPE0201U03,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0203,13,-9,Mon Jan 19 05:21:00 CST 2026
TPE0204,5,-9,Mon Jan 19 05:21:00 CST 2026
TPE0206,12,-9,Mon Jan 19 05:21:00 CST 2026
TPE0207,31,-9,Mon Jan 19 05:21:00 CST 2026
TPE0214,256,-9,Mon Jan 19 05:21:00 CST 2026
TPE0215,11,0,Mon Jan 19 05:21:00 CST 2026
TPE0220,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0223,15,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U01,85,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U02,127,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U03,318,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U04,72,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U05,49,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U06,27,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U07,39,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U08,19,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U09,48,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U10,10,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U11,4,-9,Mon Jan 19 05:21:00 CST 2026
TPE0228U12,6,-9,Mon Jan 19 05:21:00 CST 2026
TPE0229,83,19,Mon Jan 19 05:21:00 CST 2026
TPE0230,106,212,Mon Jan 19 05:21:00 CST 2026
TPE0231,115,-9,Mon Jan 19 05:21:00 CST 2026
TPE0232,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0233,8,0,Mon Jan 19 05:21:00 CST 2026
TPE0234,20,0,Mon Jan 19 05:21:00 CST 2026
TPE0237,14,-9,Mon Jan 19 05:21:00 CST 2026
TPE0238,67,-9,Mon Jan 19 05:21:00 CST 2026
TPE0239,233,72,Mon Jan 19 05:21:00 CST 2026
TPE0241,35,2,Mon Jan 19 05:21:00 CST 2026
TPE0242,34,-9,Mon Jan 19 05:21:00 CST 2026
TPE0247,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0249,11,-9,Mon Jan 19 05:21:00 CST 2026
TPE0251,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0255,239,374,Mon Jan 19 05:21:00 CST 2026
TPE0256,187,127,Mon Jan 19 05:21:00 CST 2026
TPE0258,4,-9,Mon Jan 19 05:21:00 CST 2026
TPE0259,23,0,Mon Jan 19 05:21:00 CST 2026
TPE0264,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0266,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0267,4,-9,Mon Jan 19 05:21:00 CST 2026
TPE0269,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0270,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0276,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0277,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0278,27,-9,Mon Jan 19 05:21:00 CST 2026
TPE0279,62,-9,Mon Jan 19 05:21:00 CST 2026
TPE0280,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0282,39,-9,Mon Jan 19 05:21:00 CST 2026
TPE0285,31,-9,Mon Jan 19 05:21:00 CST 2026
TPE0287,264,447,Mon Jan 19 05:21:00 CST 2026
TPE0288,20,-9,Mon Jan 19 05:21:00 CST 2026
TPE0299,48,-9,Mon Jan 19 05:21:00 CST 2026
TPE0300,17,-9,Mon Jan 19 05:21:00 CST 2026
TPE0302,52,0,Mon Jan 19 05:21:00 CST 2026
TPE0304,78,-9,Mon Jan 19 05:21:00 CST 2026
TPE0305,40,30,Mon Jan 19 05:21:00 CST 2026
TPE0311,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0313,4,-9,Mon Jan 19 05:21:00 CST 2026
TPE0314,7,-9,Mon Jan 19 05:21:00 CST 2026
TPE0315,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0316,776,0,Mon Jan 19 05:21:00 CST 2026
TPE0318,49,35,Mon Jan 19 05:21:00 CST 2026
TPE0319,40,-9,Mon Jan 19 05:21:00 CST 2026
TPE0320,49,-9,Mon Jan 19 05:21:00 CST 2026
TPE0321,20,-9,Mon Jan 19 05:21:00 CST 2026
TPE0322,10,-9,Mon Jan 19 05:21:00 CST 2026
TPE0324,15,-9,Mon Jan 19 05:21:00 CST 2026
TPE0330,399,-9,Mon Jan 19 05:21:00 CST 2026
TPE0334,332,162,Mon Jan 19 05:21:00 CST 2026
TPE0336,42,-9,Mon Jan 19 05:21:00 CST 2026
TPE0339,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0343,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0348,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0352,30,-9,Mon Jan 19 05:21:00 CST 2026
TPE0353,12,-9,Mon Jan 19 05:21:00 CST 2026
TPE0354,64,0,Mon Jan 19 05:21:00 CST 2026
TPE0355,91,-9,Mon Jan 19 05:21:00 CST 2026
TPE0356,12,0,Mon Jan 19 05:21:00 CST 2026
TPE0357,47,-9,Mon Jan 19 05:21:00 CST 2026
TPE0358,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0359,0,235,Mon Jan 19 05:21:00 CST 2026
TPE0360,30,1,Mon Jan 19 05:21:00 CST 2026
TPE0362,14,-9,Mon Jan 19 05:21:00 CST 2026
TPE0364,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0374,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0375,0,-9,Mon Jan 19 05:21:00 CST 2026
TPE0377,71,2,Mon Jan 19 05:21:00 CST 2026
TPE0378U01,69,0,Mon Jan 19 05:21:00 CST 2026
TPE0378U02,38,-9,Mon Jan 19 05:21:00 CST 2026
TPE0378U03,31,-9,Mon Jan 19 05:21:00 CST 2026
TPE0378U04,31,-9,Mon Jan 19 05:21:00 CST 2026
TPE0378U05,29,-9,Mon Jan 19 05:21:00 CST 2026
TPE0378U06,15,-9,Mon Jan 19 05:21:00 CST 2026
TPE0378U07,61,-9,Mon Jan 19 05:21:00 CST 2026
TPE0378U08,140,-9,Mon Jan 19 05:21:00 CST 2026
TPE0378U09,21,-9,Mon Jan 19 05:21:00 CST 2026
TPE0379,-9,-9,Mon Jan 19 05:21:00 CST 2026
TPE0380,10,-9,Mon Jan 19 05:21:00 CST 2026
TPE0381,8,0,Mon Jan 19 05:21:00 CST 2026
TPE0382,34,0,Mon Jan 19 05:21:00 CST 2026
TPE0383,56,0,Mon Jan 19 05:21:00 CST 2026
TPE0384,18,2,Mon Jan 19 05:21:00 CST 2026
